compound_id,smiles,formula,molecular_weight,n_heavy_atoms,n_chiral_centers
C20270,[H][C@@]12CC[C@@](C)(O)[C@H](CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)[C@@]1(C)CCCC2(C)C,C20H38O8P2,468.2041914359999,30,5
C20271,CC1=CC(=O)[C@H](CC(=O)O)C1(C)C,C10H14O3,182.094294308,13,1
C20272,[H][C@@]12C=C(C)CC[C@]1([H])C(C)=CC[C@H]2C(C)C,C15H24,204.187800768,15,3
C20273,[H][C@@]12C=C(C)CC[C@]1([H])C(=C)CC[C@H]2C(C)C,C15H24,204.187800768,15,3
C20274,[H][C@]12CCC(=C)C3[C@@]1([H])[C@H](C(C)C)CC[C@]32C,C15H24,204.187800768,15,5
C20275,C=C1C2CCC3C2[C@H](C(C)C)CC[C@]13C,C15H24,204.187800768,15,5
C20276,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC[C@@H](C)C1=CCC(C)=CC1,C35H56,476.438201792,35,1
C20277,C[C@H](CCN)[C@@H](N)C(=O)O,C6H14N2O2,146.105527688,10,2
C20278,C[C@H](CCN)[C@@H](N)C(=O)NCCCC[C@H](N)C(=O)O,C12H26N4O3,274.200490692,19,3
C20279,C[C@H](CC=O)[C@@H](N)C(=O)NCCCC[C@H](N)C(=O)O,C12H23N3O4,273.168856216,19,3
C20280,Oc1cc2ccc(O)c(/N=N/c3ccccc3)c2cc1,C16H12N2O2,264.089877624,20,0
C20281,Oc1ccc(/N=N/c2c(O)ccc3ccccc23)cc1,C16H12N2O2,264.089877624,20,0
C20282,Oc1ccc(/N=N/c2c(O)ccc3cc(O)ccc23)cc1,C16H12N2O3,280.084792244,21,0
C20283,Oc1c(O)cc(/N=N/c2c(O)ccc3ccccc23)cc1,C16H12N2O3,280.084792244,21,0
C20284,N#[N+]c1ccccc1,C6H5N2+,105.04472458009,8,0
C20285,CC(=O)Nc1ccc(-c2ccccc2)cc1,C14H13NO,211.099714036,16,0
C20286,Cn1c(NO)nc2ncc(-c3ccccc3)cc21,C13H12N4O,240.101111004,18,0
C20287,CC(=O)ONc1nc2ncc(-c3ccccc3)cc2n1C,C15H14N4O2,282.111675688,21,0
C20288,Cn1c(NOS(=O)(=O)O)nc2ncc(-c3ccccc3)cc21,C13H12N4O4S,320.057925864,22,0
C20289,Cn1c(NO)nc2c3cccnc3ccc21,C11H10N4O,214.08546094,16,0
C20290,CC(=O)ONc1nc2c3cccnc3ccc2n1C,C13H12N4O2,256.096025624,19,0
C20291,Cc1cnc2ccc3c(nc(NO)n3C)c2n1,C11H11N5O,229.096359972,17,0
C20292,C[N+](C)(C)C,C4H12N+,74.09642580408999,5,0
C20293,CC(=O)ONc1nc2c(ccc3ncc(C)nc32)n1C,C13H13N5O2,271.10692465600005,20,0
C20297,[H][C@]1([C@@]2([H])c3c(OC)c4c(cc3CCN2C)OCO4)OC(O)c2c1ccc(OC)c2OC,C22H25NO7,415.16310214,30,3
C20299,[H][C@]1([C@@H](O)c2ccc(OC)c(OC)c2C=O)c2c(OC)c3c(cc2CCN1C)OCO3,C22H25NO7,415.16310214,30,2
C20300,C[As](C)O,C2H7AsO,121.971286344,4,0
C20301,CN(CO)N=O,C2H6N2O2,90.042927432,6,0
C20302,C[N+]#N,CH3N2+,43.02907451609,3,0
C20303,ClC1CO1,C2H3ClO,77.987242396,4,1
C20304,N[C@@H](CCC(=O)N[C@@H](CSCCCl)C(=O)NCC(=O)O)C(=O)O,C12H20ClN3O6S,369.0761340399999,23,2
C20305,OC(Cl)CCl,C2H4Cl2O,113.963920108,5,1
C20306,C/N=N/O,CH4N2O,60.032362748,4,0
C20307,[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)CO)CC[C@H]2C,C15H24O,220.182715388,16,4
C20308,[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C=O)CC[C@H]2C,C15H22O,218.167065324,16,4
C20309,[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C(=O)O)CC[C@H]2C,C15H22O2,234.161979944,17,4
C20310,CC[C@H](C)[C@H](NO)C(=O)O,C6H13NO3,147.089543276,10,2
C20311,CC[C@H](C)[C@@H](C(=O)O)N(O)O,C6H13NO4,163.084457896,11,2
C20312,CC[C@H](C)/C=N\O,C5H11NO,101.084063972,7,1
C20313,CC(C)[C@H](NO)C(=O)O,C5H11NO3,133.073893212,9,1
C20314,CC(C)[C@@H](C(=O)O)N(O)O,C5H11NO4,149.068807832,10,1
C20315,CC(C)/C=N\O,C4H9NO,87.068413908,6,0
C20316,O=Nc1ccc(-c2ccccc2)cc1,C12H9NO,183.068413908,14,0
C20317,N[C@@H](CS/C(Cl)=C\Cl)C(=O)O,C5H7Cl2NO2S,214.957454824,11,1
C20318,S/C(Cl)=C\Cl,C2H2Cl2S,127.925426424,5,0
C20319,[O]Nc1ccc(-c2ccccc2)cc1,C12H10NO,184.07623894,14,0
C20320,CC12C(=O)CC(CC1=O)C2(C)C,C10H14O2,166.099379688,12,2
C20321,CC1=CC(=O)O[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c3ncnc4N)[C@H](O)[C@@H]2OP(=O)(O)O)C1(C)C,C31H48N7O19P3S,947.193853206,61,8
C20324,CC1C(=O)C[C@@H](CC(=O)O)C1(C)C,C10H16O3,184.109944372,13,2
C20325,[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C=O,C15H24O,220.182715388,16,5
C20326,CC1(C)OC2(C)CCC1CC2O,C10H18O2,170.130679816,12,3
C20327,O=C(O)C(=O)CCc1ccccc1,C10H10O3,178.06299417999998,13,0
C20328,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,C8H15NO6,221.0899372,15,5
C20329,[H][C@@]12CC=C3C=C(C(C)C)CC[C@]3([H])[C@@]1(C)CCC[C@@]2(C)C(O)O,C20H32O2,304.24023026399993,22,4
C20330,N=C(N)NC(O)CC[C@H](N)C(=O)O,C6H14N4O3,190.106590308,13,2
C20331,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C2OC2/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,C40H56O,552.433116412,41,2
C20332,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(O)C(O)/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,C40H58O2,570.443681096,42,2
C20333,CC(=O)N(O)CCCC[C@H](NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O,C14H22N2O10,378.1274449039999,26,2
C20334,OCCCCC(O)CO,C6H14O3,134.094294308,9,1
C20335,CC(O)CCO,C4H10O2,90.06807956,6,1
C20336,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cc(S(=O)(=O)[O-])ccc3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1.[NH4+].[NH4+],C37H42N4O9S3,782.2113919240002,53,0
C20337,Cc1ccc(Nc2ccc(Nc3c(S(=O)(=O)[O-])cc(C)cc3)c3c2C(=O)c2c(cccc2)C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],C28H20N2Na2O8S2,622.04564616,42,0
C20338,CCCCCCCCCCC(CO)CCCCCCCC,C20H42O,298.323565964,21,1
C20339,CC(=O)N(C)C,C4H9NO,87.068413908,6,0
C20340,[H][C@]1([C@@H](O)COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)C(O)=C1O,C24H42O7,442.2930536839999,31,2
C20341,O=C([O-])CC(O)C(=O)[O-].[Na+].[Na+],C4H4Na2O5,177.985411788,11,1
C20342,CC(C)COC(=O)c1ccc(O)cc1,C11H14O3,194.094294308,14,0
C20343,CC(C)OC(=O)c1ccc(O)cc1,C10H12O3,180.078644244,13,0
C20344,O=S(=O)([O-])c1cc2c(c(S(=O)(=O)[O-])c1)c(/N=N/c1ccc(S(=O)(=O)[O-])c3ccccc13)c(O)cc2.[Na+].[Na+].[Na+],C20H11N2Na3O10S3,603.9268903920002,38,0
C20345,C=C(C)CCOP(=O)(O)O,C5H11O4P,166.039495462,10,0
C20346,Nc1c2c(O)c(/N=N/c3ccccc3)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c1.[Na+].[Na+],C16H11N3Na2O7S2,466.983380252,30,0
C20347,O=C([O-])c1c(-c2c3cc(I)c(=O)c(I)c-3oc3c(I)c([O-])c(I)cc23)c(Cl)c(Cl)c(Cl)c1Cl.[Na+].[Na+],C20H2Cl4I4Na2O5,1015.4630644440005,35,0
C20348,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)ccc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1.[Na+],C27H29N2NaO7S2,580.131387548,39,0
C20349,O=C1c2c(cccc2)C(=O)C1c1nc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc2cc1.[Na+].[Na+],C18H9NNa2O8S2,476.956496808,31,0
C20350,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,C12H25N3O7,323.16925014,22,10
C20351,N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,C12H22N2O8,322.13761566399995,22,10
C20352,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C55H92O11P2,990.6114870240004,68,5
C20353,N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,C12H24N2O8,324.15326572799995,22,10
C20354,C[C@@H]1OC(O)[C@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,C12H22O10,326.12129690399996,22,10
C20355,CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,C27H50O6,470.36073931999994,33,4
C20356,CC(C)CCCCCCCCCCCCCCC(=O)O,C18H36O2,284.271530392,20,0
C20357,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O,C19H30N4O16P2,632.11320414,41,11
C20358,CCOc1ccc(CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])cc1.[Ca+2].[Na+].[Na+].[Na+],C23H28CaN3Na3O11,631.104282536,41,1
C20359,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@@H]1N,C17H26N4O17P2,620.076818632,40,11
C20360,C=C(C)CS(=O)(=O)[O-].[Na+],C4H7NaO3S,158.001359364,9,0
C20361,CNCCCC(=O)c1cccnc1,C10H14N2O,178.110613068,13,0
C20362,CCc1c(O)c(=O)cco1,C7H8O3,140.047344116,10,0
C20363,O=C1OCCO1,C3H4O3,88.016043988,6,0
C20364,[H][C@]1([C@H](O)CO)OC(=O)C(O)=C1O,C6H8O6,176.032087976,12,2
C20365,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCC,C28H54O2,422.412380968,30,0
C20366,O=C1C=C/C(=C/C(=O)C(=O)O)O1,C7H4O5,168.005873228,12,0
C20367,O=C(O)/C=C/C(=C\C(=O)C(=O)O)[N+](=O)[O-],C7H5NO7,215.0066015,15,0
C20368,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C55H91O8P,910.6451565020004,64,5
C20369,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)C1=O,C55H89O8P,908.6295064380002,64,4
C20370,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,C55H91O8P,910.6451565020004,64,5
C20371,COC(=O)[C@H]1C(=O)CC2CCC1N2C,C10H15NO3,197.10519334,14,3
C20372,*SC(=O)CC(=O)CC(=O)OC,C6H7*O4S,175.006504704,11,0
C20373,*SC(=O)CC(O)CC(=O)OC,C6H9*O4S,177.022154768,11,1
C20374,*SC(=O)/C=C/CC(=O)OC,C6H7*O3S,159.011590084,10,0
C20375,*SC(=O)CCCC(=O)OC,C6H9*O3S,161.027240148,10,0
C20376,*SC(=O)CC(=O)CCCC(=O)OC,C8H11*O4S,203.037804832,13,0
C20377,*SC(=O)CC(O)CCCC(=O)OC,C8H13*O4S,205.053454896,13,1
C20378,*SC(=O)/C=C/CCCC(=O)OC,C8H11*O3S,187.042890212,12,0
C20379,CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)C=O,C16H18N2O,254.141913196,19,2
C20380,COc1c(C/C=C(\C)CCC(=O)O)c(O)c2C(=O)OCc2c1C,C17H20O6,320.12598836,23,0
C20381,Oc1c(O)nc(O)c(-c2cc(O)c(O)nc2O)c1,C10H8N2O6,252.038235976,18,0
C20382,O=c1[nH]cc[nH]1,C3H4N2O,84.032362748,6,0
C20383,COc1c(C/C=C(\C)CCC(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c2C(=O)OCc2c1C,C23H28O12,496.15807633599985,35,5
C20384,[H][C@]12CS[C@@H](CCC(=O)O)[C@@]1([H])NC(=O)N2,C8H12N2O3S,216.056863244,14,3
C20385,[H][C@]12CS[C@@H](C(=O)O)[C@@]1([H])NC(=O)N2,C6H8N2O3S,188.025563116,12,3
C20386,[H][C@]12C[S+]([O-])[C@@H](CCCCC(=O)O)[C@@]1([H])NC(=O)N2,C10H16N2O4S,260.083077992,17,4
C20387,[H][C@]12CS(=O)(=O)[C@@H](CCCCC(=O)O)[C@@]1([H])NC(=O)N2,C10H16N2O5S,276.077992612,18,3
C20388,CCCCC[C@H](O)/C=C/C=C/C/C=C\CCCC(=O)O,C17H28O3,280.203844756,20,1
C20389,CCCCCCCCCCCC[N+](C)(C)C.[Br-],C15H34BrN,307.187462188,17,0
C20390,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O,C58H97NO12P2,1061.648600804,73,7
C20394,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1c(O)cccc1,C28H40N7O18P3S,887.1363383300002,57,7
C20395,CC(=O)N[C@@H]1C(=O)[C@H](O)[C@@H](C(=O)O)O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,C17H23N3O18P2,619.0451841559999,40,10
C20396,CP(=O)(O)O,CH5O3P,95.99763065,5,0
C20397,[H][C@@]12COC(=O)[C@]3(CO3)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H18O5,278.115423676,20,4
C20398,[H][C@@]12COC(=O)C(=C)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H18O4,262.120509056,19,3
C20399,[H][C@@]12COC(=O)[C@@H](C)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H20O4,264.13615912,19,4
C20400,[H][C@@]12CC(=O)[C@@H](C)C13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H20O3,248.1412445,18,4
C20402,[H][C@@]12CC(=O)O[C@@H](C)[C@@]13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H20O4,264.13615912,19,4
C20403,[H][C@@]12C[C@@H](O)[C@@H](C)C13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H22O3,250.156894564,18,5
C20404,[H][C@@]12CC[C@@H](C)C13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C15H22O2,234.161979944,17,4
C20405,[H][C@@]12CC[C@@H](C)C13CC(C)(C)[C@H](O)[C@@]3([H])C=C2C(=O)O,C15H22O3,250.156894564,18,5
C20406,CCCCCc1c(C(=O)O)c(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1,C22H32O4,360.23005950399994,26,0
C20407,[H][C@@]12COC(=O)[C@]3(CO3)[C@@]13C=C(C)[C@@H](C)[C@@]3([H])C=C2C(=O)O,C15H16O5,276.099773612,20,5
C20408,[H][C@@]12Cc3c[nH]c4c3c(ccc4)[C@@]1([H])C[C@@H](C)CN2C,C16H20N2,240.16264864,18,3
C20409,[H][C@@]12Cc3c[nH]c4c3c(ccc4)[C@@]1([H])CC(C)C=[N+]2C,C16H19N2+,239.15427502809,18,3
C20410,CN[C@@H](Cc1c[nH]c2c1c(CC=C(C)C)ccc2)C(=O)O,C17H22N2O2,286.168127944,21,1
C20411,C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,C31H52,424.406901664,31,1
C20412,C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(C)C(=C)C,C32H54,438.422551728,32,2
C20413,CCCCCC(=O)CC(=O)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O,C33H52N7O20P3S,991.220067954,64,7
C20414,O=c1cc(O)c2c(cccc2)o1,C9H6O3,162.031694052,12,0
C20415,CC(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H]1C,C18H29N3O15P2,589.107390488,38,10
C20416,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,C64H107NO16P2,1207.7065096039998,83,12
C20417,CCCCCc1c(C(=O)O)c(O)cc(O)c1,C12H16O4,224.104858992,16,0
C20418,[H][C@@]1([C@H](NC(C)=O)[C@@H](C)O)O[C@](O)(C(=O)O)C[C@H](O)[C@H]1NC(C)=O,C13H22N2O8,334.137615664,23,6
C20419,[H][C@@]1([C@H](NC(C)=O)[C@@H](C)O)O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@H](O)[C@H]1NC(C)=O,C22H34N5O15P,639.1789020179999,43,11
C20420,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O,C55H91O4P,846.6654980220002,60,0
C20421,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O,C65H108N2O11P2,1154.742835536,80,7
C20422,CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C6H16O16P4,467.9388809519998,26,7
C20423,CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C6H14O10P2,308.006219908,18,5
C20424,CC(=O)N[C@H]1[C@H](O)[C@H](NC(C)=O)[C@@H](O)O[C@@H]1C,C10H18N2O5,246.121571676,17,5
C20425,[H]C(=O)C1=C(C)CCCC1(C)C,C10H16O,152.120115132,11,0
C20426,CC(/C=C/C(=O)O)=C\C=C\C=C(C)\C=C\C(=O)O,C14H16O4,248.104858992,18,0
C20427,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O,C73H121N3O16P2,1357.8222080519995,94,12
C20428,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C=O)C(C)(C)C[C@@H](O)C1,C20H28O2,300.208930136,22,1
C20429,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)C[C@@H](O)C1,C20H28O2,300.208930136,22,1
C20430,C[C@@H]1[C@H](C)[C@H](c2ccc(O)cc2)O[C@H]1c1ccc(O)cc1,C18H20O3,284.14124449999997,21,4
C20431,C[C@@H]1[C@H](C)[C@H](c2cc(O)c(O)cc2)O[C@H]1c1ccc(O)cc1,C18H20O4,300.13615912,22,4
C20432,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC=C(C)C)CC/C=C(\C)CCC=C(C)C,C30H50,410.3912516,30,2
C20433,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC(C)C(=C)C)CC/C=C(\C)CCC=C(C)C,C31H52,424.406901664,31,3
C20434,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC=C(C)C)CC/C=C(\C)CCC(C)C(=C)C,C31H52,424.406901664,31,3
C20435,C=CC(C)(/C=C/[C@H](C)CC/C=C(\C)CCC(C)C(=C)C)CC/C=C(\C)CCC(C)C(=C)C,C32H54,438.422551728,32,4
C20436,[H][C@@]12c3cccc4c3c(c[nH]4)C[C@@]1([H])N(C)C[C@@H](C)[C@@H]2OC(C)=O,C18H22N2O2,298.168127944,22,4
C20437,[H][C@@]12c3cccc4c3c(c[nH]4)C[C@@]1([H])N(C)C[C@@H](C)[C@@H]2O,C16H20N2O,256.15756326,19,4
C20438,[H][C@@]12c3cccc4c3c(c(C(C)(C)C=C)[nH]4)C[C@@]1([H])N(C)C[C@@H](C)[C@@H]2OC(C)=O,C23H30N2O2,366.23072819999993,27,4
C20439,O=[N+]([O-])c1ccc(CSc2c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3ncn2)cc1,C17H17N5O6S,419.089954264,29,4
C20440,O=P(O)(O)OC[C@H]1O[C@@H]2OP(=O)(O)O[C@@H]2[C@@H]1O,C5H10O10P2,291.97491977999994,17,5
C20441,OCc1ccco1,C5H6O2,98.036779432,7,0
C20442,*O[C@@H]1O[C@H](CO)[C@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)C(*)[C@H](O)[C@H]2OS(=O)(=O)[OH:0])[C@H]1NC(C)=O,C14H21*2NO17S2,539.0250902119999,34,10
C20443,OCc1ccc(CO)o1,C6H8O3,128.047344116,9,0
C20444,[H][C@]12OCC[C@@]1([H])c1c3oc4c(c(O)ccc4)c(=O)c3c(O)cc1O2,C17H12O6,312.06338810399996,23,2
C20445,[H][C@]12OCC[C@@]1([H])c1c3oc4c(c(O)ccc4)c(=O)c3c(OC)cc1O2,C18H14O6,326.07903816799995,24,2
C20446,*C1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cc(CN)c4c3nc(N)[nH]c4=O)O[C@@H]2COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)OC(*)[C@@H]2O)[C@@H](O[H])[C@H]1O,C22H34*2N5O20P3,781.1009983780002,50,14
C20447,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(=O)CCC(=O)O,C26H40N7O20P3S,895.1261675700002,57,7
C20448,O=C(O)c1ccc(CO)o1,C6H6O4,142.026608672,10,0
C20449,O=Cc1ccc(C(=O)O)o1,C6H4O4,140.010958608,10,0
C20450,O=C(O)c1ccc(C(=O)O)o1,C6H4O5,156.005873228,11,0
C20451,*C1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c3nc[nH]c4=O)O[C@@H]2COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)OC(*)[C@@H]2O)[C@@H](O[H])[C@H]1O,C20H29*2N4O20P3,738.0587992180001,47,14
C20452,CCCCCC(=O)c1c(O)c2c(cc1O)C(=O)c1cc(O)cc(O)c1C2=O,C20H18O7,370.1052529159999,27,0
C20453,CCCCCC(=O)c1c(O)c2c(cc1O)Cc1cc(O)cc(O)c1C2=O,C20H20O6,356.12598835999995,26,0
C20454,COc1cc(C[C@@H]2CO[C@@H](c3cc(OC)c(O)cc3)[C@@H]2CO)ccc1O,C20H24O6,360.15728848799995,26,3
C20455,[H][C@@]12CO[C@@H](c3cc(OC)c(O)cc3)[C@]1([H])CO[C@H]2c1cc(OC)c(O)cc1,C20H22O6,358.14163842399995,26,4
C20456,COc1c(O)ccc(C[C@H](CO)[C@@H](CO)Cc2cc(OC)c(O)cc2)c1,C20H26O6,362.17293855199995,26,2
C20457,[H][C@@]12Cc3c[nH]c4c3c(ccc4)[C@@]1([H])C=C(C)C=[N+]2C,C16H17N2+,237.13862496409,18,2
C20458,*C1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c3nc[nH]c4=O)O[C@@H]2COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)OC(*)[C@@H]2O)[C@@H](O[H])[C@H]1O,C20H29*2N4O20P3,738.0587992180001,47,14
C20459,*C1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)OC(*)[C@@H]2O)[C@@H](O[H])[C@H]1O,C20H30*2N5O19P3,737.0747836300002,47,14
