id,reaction,ec,module,orthology,pathway,rclass,rhea,balanced_els_stars,balancer_failed,bool_missing_data,bool_var_list,comment,cpd_starred,flags,name,remark,smarts,CBRdb_C_ids
R10157,1 C00007 + 1 C00026 + 1 C20404 <=> 1 C00011 + 1 C00042 + 1 C20403,1.14.11.35,M00819,K18056,rn00998 rn01100 rn01110,RC00661__C20403_C20404, 34622,True,False,False,False,,False,,"1-deoxypentalenic acid,2-oxoglutarate:oxygen oxidoreductase",,O=O.O=C(O)CCC(=O)C(=O)O.[H][C@@]12CC[C@@H](C)C13CC(C)(C)C[C@@]3([H])C=C2C(=O)O>>O=C=O.O=C(O)CCC(=O)O.[H][C@@]12C[C@@H](O)[C@@H](C)C13CC(C)(C)C[C@@]3([H])C=C2C(=O)O,C00007 C00011 C00026 C00042 C20403 C20404
R10160,1 C00007 + 1 C20406 <=> 1 C00027 + 1 C10784,1.21.3.8,M00894,K20502,rn00999 rn01100 rn01110,RC02755__C00007_C00027 RC03067__C10784_C20406, 34414,True,False,False,False,,False,,"cannabigerolate:oxygen oxidoreductase (cyclizing, cannabidiolate-forming)",,O=O.CCCCCc1c(C(=O)O)c(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1>>OO.[H][C@@]1(c2c(O)cc(CCCCC)c(C(=O)O)c2O)C=C(C)CC[C@H]1C(=C)C,C00007 C00027 C10784 C20406
R10161,1 C00003 + 1 C98971 <=> 1 C00004 + 1 C00080 + 1 C00894,1.3.1.95,,K20143,rn00640 rn01100,RC00001__C00003_C00004 RC00095__C00100_C00894, 34474,True,False,False,False,,False,,propanoyl-CoA:NAD+ oxidoreductase,,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O,C00003 C00004 C00080 C00894 C98971
R10163,1 C00003 + 1 C00080 + 1 C20408 <=> 1 C00004 + 1 C00080 + 1 C20409,1.5.1.44,M00964,K19183,rn00901 rn01100 rn01110,RC00001__C00003_C00004 RC03068__C20408_C20409, 34058,True,False,False,False,,False,,festuclavine:NAD+ oxidoreductase,,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H+].[H][C@@]12Cc3c[nH]c4c3c(ccc4)[C@@]1([H])C[C@@H](C)CN2C>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H][C@@]12Cc3c[nH]c4c3c(ccc4)[C@@]1([H])CC(C)C=[N+]2C,C00003 C00004 C00080 C20408 C20409
R10164,1 C00001 + 4 C00125 + 1 C00192 <=> 5 C00080 + 1 C00088 + 4 C00126,1.7.2.6,M00528 M00804,K10535,rn00910 rn01100 rn01120 rn01310,RC00016__C00125_C00126 RC00383__C00088_C00192, 45035,False,False,False,False,,True,,hydroxylamine:ferricytochrome-c oxidoreductase,,[H]O[H].*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4/C=C5\N=C(/C=c6/c(CCC(=O)O)c(C)/c(=C/C1=N2)[n]6[Fe+][n]43)C(CCC(=O)O)=C5C)NC(*)=O.NO>>[H+].O=NO.*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4/C=C5\N=C(/C=c6/c(CCC(=O)O)c(C)/c(=C/C1=N2)[n]6[Fe][n]43)C(CCC(=O)O)=C5C)NC(*)=O,C00001 C00080 C00088 C00125 C00126 C00192
R10165,3 C00080 + 3 C00126 + 1 C00533 <=> 3 C00125 + 1 C00192,1.7.2.9,,,,RC00016__C00125_C00126 RC03069__C00192_C00533, 45039,True,False,False,False,,True,,hydroxylamine:ferricytochrome-c oxidoreductase (nitric acid-forming),,[H+].*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4/C=C5\N=C(/C=c6/c(CCC(=O)O)c(C)/c(=C/C1=N2)[n]6[Fe][n]43)C(CCC(=O)O)=C5C)NC(*)=O.[N]=O>>*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4/C=C5\N=C(/C=c6/c(CCC(=O)O)c(C)/c(=C/C1=N2)[n]6[Fe+][n]43)C(CCC(=O)O)=C5C)NC(*)=O.NO,C00080 C00125 C00126 C00192 C00533
R10166,1 C00019 + 1 C04290 <=> 1 C00021 + 1 C20410,2.1.1.261,M00963,K18884,rn00901 rn01100 rn01110,RC00003__C00019_C00021 RC00190__C04290_C20410, 34438,True,False,False,False,,False,,S-adenosyl-L-methionine:4-(3-methylbut-2-enyl)-L-tryptophan N-methyltransferase,,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1O.CC(C)=CCc1cccc2c1c(C[C@H](N)C(=O)O)c[nH]2>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O.CN[C@@H](Cc1c[nH]c2c1c(CC=C(C)C)ccc2)C(=O)O,C00019 C00021 C04290 C20410
R10167,1 C00019 + 1 C00751 <=> 1 C00021 + 1 C20411,2.1.1.262,,,,RC00003__C00019_C00021 RC02680__C00751_C20411, 34650,True,False,False,False,"first step of two-step reaction (see R10169, R10167+R10168)",False,,S-adenosyl-L-methionine:squalene C-methyltransferase,,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O.C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,C00019 C00021 C00751 C20411
R10168,1 C00019 + 1 C20411 <=> 1 C00021 + 1 C20412,2.1.1.262,,,,RC00003__C00019_C00021 RC02680__C20411_C20412, 34654,True,False,False,False,"second step of two-step reaction (see R10169, R10167+R10168)",False,,"S-adenosyl-L-methionine:3-methyl-1,2-didehydro-2,3-dihydrosqualene C-methyltransferase",,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1O.C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O.C=C(C)C(C)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(C)C(=C)C,C00019 C00021 C20411 C20412
R10170,1 C02504 <=> 1 C04411,4.2.1.33,,K01702 K01703 K01704 K21359,rn01210 rn01230,RC03072__C02504_C04411, 32290,True,False,False,False,,False,,"(2R,3S)-3-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)",,CC(C)[C@@](O)(CC(=O)O)C(=O)O>>CC(C)[C@H](C(=O)O)[C@@H](O)C(=O)O,C02504 C04411
R10171,1 C05270 + 3 C98986 <=> 3 C00010 + 3 C00011 + 1 C20413,2.3.1.206,M00894,K20503,rn00999 rn01100 rn01110,RC00004__C00010_C00083, 34122,True,False,False,False,,False,,"malonyl-CoA:hexanoyl-CoA malonyltransferase (3,5,7-trioxododecanoyl-CoA-forming)",,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.O=C=O.CCCCCC(=O)CC(=O)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O,C00010 C00011 C05270 C20413 C98986
R10172,1 C00010 + 1 C00011 + 1 C05753 <=> 1 C01209 + 1 C01944,2.3.1.207,,,,RC00004__C00010_C01944 RC02888__C01209_C05753, 42267,True,False,False,False,,True,,"octanoyl-CoA:malonyl-[acyl-carrier protein] C-heptanoyltransferase (decarboxylating, CoA-forming)",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.O=C=O.*SC(=O)CC(=O)CCCCCCC>>*SC(=O)CC(=O)O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O,C00010 C00011 C01209 C01944 C05753
R10173,1 C20394 + 1 C98986 <=> 2 C00010 + 1 C00011 + 1 C20414,2.3.1.208,,,,RC00004__C00010_C00083, 34178,True,False,False,False,,False,,malonyl-CoA:2-hydroxybenzoyl-CoA malonyltransferase,,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1c(O)cccc1.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.O=C=O.O=c1cc(O)c2c(cccc2)o1,C00010 C00011 C20394 C20414 C98986
R10174,1 C00010 + 1 C06018 <=> 1 C00024 + 1 C04268,2.3.1.209,,K21379,rn00541 rn01100 rn01250,RC00004__C00010_C00024 RC00166__C04268_C06018, 34534,True,False,False,False,dTDP-viosamine N-acetyltransferase,False,,"acetyl-CoA:dTDP-4-amino-4,6-dideoxy-alpha-D-glucose N-acetyltransferase",,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)N[C@H]1[C@H](O)[C@@H](O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H]1C>>CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1OP(=O)(O)O.Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@@H](N)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,C00010 C00024 C04268 C06018
R10175,1 C00363 + 1 C20416 <=> 1 C03319 + 1 C20390,2.4.1.289,,K16870,,RC00005__C00363_C03319 RC00049__C20390_C20416, 34490,True,False,False,False,,False,,"dTDP-6-deoxy-beta-L-mannose:N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol 3-alpha-L-rhamnosyltransferase",Same as: R12077,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O,C00363 C03319 C20390 C20416
R10176,1 C00013 + 1 C20406 <=> 1 C20417 + 1 C98980,2.5.1.102,M00894,K27602,rn00999 rn01100 rn01110,RC01869__C20406_C20417, 34130,True,False,False,False,,False,,geranyl-diphosphate:olivetolate geranyltransferase,,O=P(O)(O)OP(=O)(O)O.CCCCCc1c(C(=O)O)c(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1>>CCCCCc1c(C(=O)O)c(O)cc(O)c1.CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O,C00013 C20406 C20417 C98980
R10178,1 C00022 + 1 C00334 <=> 1 C00041 + 1 C00232,2.6.1.96,M00027,K16871,rn00250 rn00650 rn01100 rn01120,RC00008__C00022_C00041 RC00062__C00232_C00334, 32266,True,False,False,False,,False,,4-aminobutanoate:pyruvate aminotransferase,,CC(=O)C(=O)O.NCCCC(=O)O>>C[C@H](N)C(=O)O.O=CCCC(=O)O,C00022 C00041 C00232 C00334
R10179,1 C00037 + 1 C00232 <=> 1 C00048 + 1 C00334,2.6.1.96,,,,RC00018__C00037_C00048 RC00062__C00232_C00334, 32270,True,False,False,False,,False,,4-aminobutanoate:glyoxylate aminotransferase,,NCC(=O)O.O=CCCC(=O)O>>O=CC(=O)O.NCCCC(=O)O,C00037 C00048 C00232 C00334
R10180,1 C00022 + 1 C00078 <=> 1 C00041 + 1 C00331,2.6.1.99,,K16903,rn00380 rn01100,RC00006__C00078_C00331 RC00008__C00022_C00041, 27589,True,False,False,False,,False,,L-tryptophan:pyruvate aminotransferase,,CC(=O)C(=O)O.N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)O>>C[C@H](N)C(=O)O.O=C(O)C(=O)Cc1c[nH]c2ccccc12,C00022 C00041 C00078 C00331
R10181,1 C00001 + 1 C00006 + 1 C00011 + 1 C00954 <=> 1 C00005 + 1 C00007 + 1 C00080 + 1 C00331,1.14.13.168,,K11816,rn00380 rn01100,RC00001__C00005_C00006 RC00866__C00331_C00954, 34334,True,False,False,False,,False,,"indole-3-pyruvate,NADPH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)",,[H]O[H].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C=O.O=C(O)Cc1c[nH]c2ccccc12>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+].O=C(O)C(=O)Cc1c[nH]c2ccccc12,C00001 C00005 C00006 C00007 C00011 C00080 C00331 C00954
R10182,1 C00013 + 1 C20419 <=> 1 C00063 + 1 C20418,2.7.7.82,,K18431,rn00520 rn01100 rn01250,RC00152__C20418_C20419, 34678,True,False,False,False,,False,,"CTP:N,N'-diacetyllegionaminate cytidylyltransferase",,O=P(O)(O)OP(=O)(O)O.[H][C@@]1([C@H](NC(C)=O)[C@@H](C)O)O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@H](O)[C@H]1NC(C)=O>>Nc1nc(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)cc1.[H][C@@]1([C@H](NC(C)=O)[C@@H](C)O)O[C@](O)(C(=O)O)C[C@H](O)[C@H]1NC(C)=O,C00013 C00063 C20418 C20419
R10183,1 C00013 + 1 C00203 <=> 1 C00075 + 1 C18060,2.7.7.83,,K00972,rn00520 rn01100 rn01250,RC00002__C00203_C18060, 34366,True,False,False,False,,False,,UTP:N-acetyl-alpha-D-galactosamine-1-phosphate uridylyltransferase,,O=P(O)(O)OP(=O)(O)O.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O>>O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@H](O)[C@@H]1O,C00013 C00075 C00203 C18060
R10184,1 C00105 + 1 C20421 <=> 1 C20357 + 1 C20420,2.7.8.36,,K15915,,RC00002__C00105_C20357, 34518,True,False,False,False,,False,,"UDP-N,N'-diacetylbacillosamine:tritrans,heptacis-undecaprenyl-phosphate N,N'-diacetylbacillosamine transferase",,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O>>CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O,C00105 C20357 C20420 C20421
R10185,1 C00002 + 1 C20396 <=> 1 C00147 + 1 C20422,2.7.8.37,,K05780 K06164 K06165 K06166,rn00440 rn01100,RC00005__C20396_C20422 RC00063__C00002_C00147,,True,False,False,False,,False,,ATP:methylphosphonate 5-triphosphoribosyltransferase,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O.CP(=O)(O)O>>Nc1c2nc[nH]c2ncn1.CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C00002 C00147 C20396 C20422
R10186,1 C00001 + 1 C20422 <=> 1 C00013 + 1 C20423,3.6.1.63,,K06162,rn00440 rn01100,RC00002__C20422_C20423,,True,False,False,False,,False,,alpha-D-ribose-1-methylphosphonate-5-triphosphate diphosphohydrolase,,[H]O[H].CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O>>O=P(O)(O)OP(=O)(O)O.CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C00001 C00013 C20422 C20423
R10187,1 C00001 + 1 C20357 <=> 1 C00015 + 1 C20424,3.2.1.184,,K18429,rn00520 rn01100 rn01250,RC00005__C00015_C20357 RC00288__C20357_C20424, 34494__46319,True,False,False,False,,False,,"UDP-N,N'-diacetylbacillosamine hydrolase (2-epimerising)",,[H]O[H].CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O>>O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(=O)N[C@H]1[C@H](O)[C@H](NC(C)=O)[C@@H](O)O[C@@H]1C,C00001 C00015 C20357 C20424
R10188,1 C00015 + 1 C20427 <=> 1 C00203 + 1 C20421,2.4.1.290,,K15914,,RC00005__C00015_C00203 RC00049__C20421_C20427, 34514,True,False,False,False,,False,,"UDP-N-acetyl-alpha-D-galactosamine:N,N'-diacetyl-alpha-D-bacillosaminyl-diphospho-tritrans,heptacis-undecaprenol 3-alpha-N-acetyl-D-galactosaminyltransferase",,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O>>CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@@H](NC(C)=O)[C@@H]1O,C00015 C00203 C20421 C20427
R10189,1 C00003 + 1 C15565 <=> 1 C00004 + 1 C00080 + 1 C00161,1.1.1.337 1.1.1.375,,,,RC00001__C00003_C00004 RC00501__C00161_C15565, 34558,True,False,False,False,,True,,(2S)-2-hydroxycarboxylate:NAD+ oxidoreductase,,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.*C(O)C(=O)O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].*C(=O)C(=O)O,C00003 C00004 C00080 C00161 C15565
R10190,1 C00003 + 1 C03187 <=> 1 C00004 + 1 C00080 + 1 C00688,1.1.1.339 1.1.1.344,,K19180 K19652,rn00523 rn00541 rn01100 rn01110 rn01250,RC00001__C00003_C00004 RC00182__C00688_C03187, 34450,True,False,False,False,NADP+ (see R02776),False,,dTDP-6-deoxy-beta-L-talose:NAD+ 4-oxidoreductase,,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c4ncnc5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,C00003 C00004 C00080 C00688 C03187
R10191,1 C00007 + 1 C06451 <=> 1 C00080 + 1 C00288 + 1 C20396,1.13.11.73,,K18049,rn00440 rn01100,RC03075__C06451_C20396, 34618,True,False,False,False,,False,,"2-hydroxyethylphosphonate:O2 1,2-oxidoreductase (methylphosphonate forming)",,O=O.O=P(O)(O)CCO>>[H+].O=C([O-])O.CP(=O)(O)O,C00007 C00080 C00288 C06451 C20396
R10192,1 C00007 + 1 C06098 <=> 1 C18195 + 1 C18196,1.13.11.65,,,,RC00912__C06098_C18196 RC03076__C06098_C18195, 33934,True,False,False,False,,False,,"zeaxanthin:oxygen 15,15'-oxidoreductase (bond-cleaving, cis-isomerizing)",,O=O.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1>>CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C=O)C(C)(C)C[C@H](O)C1.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)C[C@H](O)C1,C00007 C06098 C18195 C18196
R10193,1 C00001 + 1 C00028 + 1 C20431 <=> 1 C00007 + 1 C00030 + 1 C20430,1.14.99.47,,,,RC00046__C20430_C20431, 34262,True,False,False,False,,True,,(+)-larreatricin:oxygen 3'-hydroxylase,,[H]O[H].*.C[C@@H]1[C@H](C)[C@H](c2cc(O)c(O)cc2)O[C@H]1c1ccc(O)cc1>>O=O.[H]*[H].C[C@@H]1[C@H](C)[C@H](c2ccc(O)cc2)O[C@H]1c1ccc(O)cc1,C00001 C00007 C00028 C00030 C20430 C20431
